﻿﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
playerDetail,PopupPlayerDetail.csd,Text_server_id,编   号：,,/Panel_root/Text_server_id,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,_textPlayerName,大军师,,/Panel_root/_textPlayerName,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,1,
playerDetail,PopupPlayerDetail.csd,_textMic,麦克风：,,/Panel_root/Node_12/_textMic,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,_textSpeaker,扬声器：,,/Panel_root/Node_12/_textSpeaker,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,Text_desc,背景音乐,,/Panel_root/Node_12/Node_check1/Text_desc,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,Text_desc,游戏音效,,/Panel_root/Node_12/Node_check2/Text_desc,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,Text_desc,界面特效,,/Panel_root/Node_12/Node_check3/Text_desc,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,Text_currlevel_limit,当前版本上限：,,/Panel_root/_nodeLevelLimit/Text_currlevel_limit,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,_levelLimit,100级,,/Panel_root/_nodeLevelLimit/_levelLimit,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,,
playerDetail,PopupPlayerDetail.csd,_levelLimitDesc,( 距离开放120级还有119天 ),,/Panel_root/_nodeLevelLimit/_levelLimitDesc,e2652f3330bf29d7607d1ff6557d8b01,playerDetail/PopupPlayerDetail.csd,1,
playerDetail,PopupPlayerDetailItem.csd,Text_titile,体力回复时间：,,/Text_titile,fb8baf17ee48655997014eeefe5bccf4,playerDetail/PopupPlayerDetailItem.csd,,
playerDetail,PopupPlayerModifyName.csd,_textHint,请输入新的角色名,,/Panel_root/_textHint,355f5ac2929ab7ae7d8ef821f1fda5e6,playerDetail/PopupPlayerModifyName.csd,,
playerDetail,PopupPlayerModifyName.csd,_textFreeCost,此次更名免费,,/Panel_root/_textFreeCost,355f5ac2929ab7ae7d8ef821f1fda5e6,playerDetail/PopupPlayerModifyName.csd,1,
playerDetail,PopupPlayerModifyName.csd,Text_cost_name_desc,此次更名花费：,,/Panel_root/_resCost/Text_cost_name_desc,355f5ac2929ab7ae7d8ef821f1fda5e6,playerDetail/PopupPlayerModifyName.csd,,
settlement,PanelBattleDesc.csd,TextDesc,恭喜将军战胜对手,,/PanelBase/TextDesc,0950c07ef84e1872c6158507b5c7fc35,settlement/PanelBattleDesc.csd,,
settlement,PanelBattleDesc.csd,PlayerName,小贝辣子,,/PanelBase/PlayerName,0950c07ef84e1872c6158507b5c7fc35,settlement/PanelBattleDesc.csd,1,
settlement,PanelTitleLine.csd,_textName,名次提升,,/_panelBase/_textName,edbf1f2083aae9e0b8462c926609a092,settlement/PanelTitleLine.csd,,
settlement,PanelSmallRank.csd,TextRankTitle,军团排名提升：,,/TextRankTitle,503ff5a899883fa2b3cfa1d75d1257ff,settlement/PanelSmallRank.csd,,
settlement,PanelSmallRank.csd,TextRankOld,未上榜,,/TextRankOld,503ff5a899883fa2b3cfa1d75d1257ff,settlement/PanelSmallRank.csd,,
settlement,PanelSeasonPlayers.csd,TextOwnPlayerName,毒嘴大猪蹄子,,/PanelBase/Panel_Left/TextOwnPlayerName,6ce99975e4b1d973c33450454eb2ff7f,settlement/PanelSeasonPlayers.csd,1,
settlement,PanelSeasonPlayers.csd,TextOtherPlayerName,尔晴复仇记,,/PanelBase/Panel_Right/TextOtherPlayerName,6ce99975e4b1d973c33450454eb2ff7f,settlement/PanelSeasonPlayers.csd,1,
settlement,PanelCampPlayers.csd,PlayerLeft,小贝辣子,,/PanelBase/PlayerLeft,0316fbcdfbc2fc9278d3352413819835,settlement/PanelCampPlayers.csd,1,
settlement,PanelCampPlayers.csd,PlayerRight,小贝辣子,,/PanelBase/PlayerRight,0316fbcdfbc2fc9278d3352413819835,settlement/PanelCampPlayers.csd,1,
settlement,PanelTextResItem.csd,_textResName,威望：,,/_panelBase/_reward/_textResName,ebd324dc58a48375412baadba93fef97,settlement/PanelTextResItem.csd,,
settlement,PanelExp.csd,TextLevelTitle,等级：,,/PanelBase/TextLevelTitle,3b8d48f6ac46f2ffc67e97fdfa087df2,settlement/PanelExp.csd,,
settlement,PanelLineTxt.csd,TextTitle,名次提升,,/TextTitle,64f114a72d4c36ee695aea4e84ab851f,settlement/PanelLineTxt.csd,,
settlement,PanelDamage.csd,TextDamage,造成伤害：,,/TextDamage,138e9fc48ff9c6034975926d061308b0,settlement/PanelDamage.csd,,
settlement,PanelDamage.csd,TextCount,63452万,,/TextCount,138e9fc48ff9c6034975926d061308b0,settlement/PanelDamage.csd,1,
chat,ChatVoiceItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,778a88d6d12ea24f6e40dcece6958593,chat/ChatVoiceItemCell.csd,1,
chat,ChatPrivateMsgItemCell.csd,_textPlayerName,董,,/_resourceNode/Panel_trim/_scrollView/_textPlayerName,8b10ccb1d1d3e7c1205f7b45eec9b9b6,chat/ChatPrivateMsgItemCell.csd,1,
chat,ChatPrivateMsgItemCell.csd,Text,删除,,/_resourceNode/Panel_trim/_scrollView/_commonButtonSmallNormal2/Text,8b10ccb1d1d3e7c1205f7b45eec9b9b6,chat/ChatPrivateMsgItemCell.csd,,
chat,PopupChatSetting.csd,Text_18,主界面消息框提示：,,/_resourceNode/Text_18,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_18,自动播放语音：,,/_resourceNode/Text_18,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_desc,系统,,/_resourceNode/Node_check1/Text_desc,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_desc,世界,,/_resourceNode/Node_check1_0/Text_desc,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_desc,军团,,/_resourceNode/Node_check1_1/Text_desc,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_desc,私聊,,/_resourceNode/Node_check1_2/Text_desc,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,PopupChatSetting.csd,Text_desc,世界,,/_resourceNode/Node_check1_3/Text_desc,2b476277948d7a59336de308f4f3ddd4,chat/PopupChatSetting.csd,,
chat,ChatVoiceView.csd,_textHint,手指滑开，取消发送,,/_imageRoot/_textHint,17cb119cf3b544866d7fe9bd9b8c96c8,chat/ChatVoiceView.csd,,
chat,ChatVoiceView.csd,Text_hint,松开手指，取消发送,,/_imageRoot/_imageHint2/Text_hint,17cb119cf3b544866d7fe9bd9b8c96c8,chat/ChatVoiceView.csd,,
chat,ChatVoiceRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,138529ec1d47d633c7ba144849e14e34,chat/ChatVoiceRightItemCell.csd,1,
chat,ChatUnReadMsgNode.csd,TextUnReadMsgNum,未读信息23条,,/ImageUnReadMsgNum/TextUnReadMsgNum,0aad497473ab75d2deb7f04317ec5dce,chat/ChatUnReadMsgNode.csd,1,
chat,ChatMsgItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,7ad80bfd7f21a7972566b44713c00c54,chat/ChatMsgItemCell.csd,1,
chat,ChatMainView.csd,Text_1,设置,,/_panelTouch/_panelRoot/Text_1,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_desc,系统,,/_panelTouch/_panelRoot/_nodeTab/Panel_tab/Text_desc,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,1,
chat,ChatMainView.csd,Text_system,该频道无法发言，请切换至其他频道,,/_panelTouch/_panelRoot/_nodeHint5/Image_style1/Text_system,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_system,请选择一位主公进行私聊,,/_panelTouch/_panelRoot/_nodeHint2/Image_style2/Text_system,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_system,主公目前还没有军团,,/_panelTouch/_panelRoot/_nodeHint3/Image_style1/Text_system,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_addGuild,加入军团,,/_panelTouch/_panelRoot/_nodeHint3/_buttonAddGuild/Text_addGuild,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_system,当前没有队伍！,,/_panelTouch/_panelRoot/_nodeHint6/Image_style1/Text_system,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,_buttonSendText,发  送,,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeBottom/_buttonSend/_buttonSendText,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text,点击输入内容,,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeBottom/ImageInputBg/Text,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMainView.csd,Text_3,按住说话,,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeVoice/_buttonRecord/Text_3,e847b37571cc4bbb185d70a02cf0332b,chat/ChatMainView.csd,,
chat,ChatMsgRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,93894762c80277ca21946954f52b60fc,chat/ChatMsgRightItemCell.csd,1,
chat,ChatPrivateChatView.csd,_textEmptyListHint,暂无私聊列表,,/_textEmptyListHint,b697fdab07b74a317b02f26338731a43,chat/ChatPrivateChatView.csd,,
chat,ChatPrivateChatView.csd,Text,清空列表,,/_imageTopBarShade/_buttonClear/Text,b697fdab07b74a317b02f26338731a43,chat/ChatPrivateChatView.csd,,
chat,ChatPrivateChatView.csd,Text,返回,,/_imageTopBarShade/_buttonReturn/Text,b697fdab07b74a317b02f26338731a43,chat/ChatPrivateChatView.csd,,
chat,ChatCopyNode.csd,Text_1,复制,,/_resourceNode/_imageBg/Text_1,131cb640b9d619c29e464fb23024a700,chat/ChatCopyNode.csd,,
heroMerge,HeroMerge.csd,_textGetDetail,恭喜获得某某某 x2,,/_textGetDetail,89236d4cc454d3ae6b55a1cd6f23d66a,heroMerge/HeroMerge.csd,1,
guildwar,GuildWarWorldMapView.csd,_textTimeTitle,军团战开启：,,/_panelDesign/Node_MiddleTop/_textTimeTitle,cadcafd3e40490e20543f7616207213c,guildwar/GuildWarWorldMapView.csd,1,
guildwar,PopupGuildWarCityInfo.csd,Text_96,当前占领军团,,/_panelBg/Text_96,65822e0968b85f10ebd7250acd99ebec,guildwar/PopupGuildWarCityInfo.csd,,
guildwar,PopupGuildWarCityInfo.csd,Text_96_0,已宣战军团数量：,,/_panelBg/Text_96_0,65822e0968b85f10ebd7250acd99ebec,guildwar/PopupGuildWarCityInfo.csd,,
guildwar,PopupGuildWarCityInfo.csd,_textGuildName,佛系,,/_panelBg/_textGuildName,65822e0968b85f10ebd7250acd99ebec,guildwar/PopupGuildWarCityInfo.csd,1,
worldBoss,WorldBossRankCell.csd,Text_total_point,总积分,,/_resourceNode/_nodePersonal/Image_bk/Text_total_point,79270e60918888f0a59cb2ecf786f0f2,worldBoss/WorldBossRankCell.csd,,
worldBoss,WorldBossRankCell.csd,_textGuildName,SkY白虎,,/_resourceNode/_nodeGuild/_textGuildName,79270e60918888f0a59cb2ecf786f0f2,worldBoss/WorldBossRankCell.csd,1,
worldBoss,WorldBossRankCell.csd,Text_people,人数,,/_resourceNode/_nodeGuild/Text_people,79270e60918888f0a59cb2ecf786f0f2,worldBoss/WorldBossRankCell.csd,,
worldBoss,WorldBossRankCell.csd,_textGuildPoint,5622万,,/_resourceNode/_nodeGuild/Image_bk_0/_textGuildPoint,79270e60918888f0a59cb2ecf786f0f2,worldBoss/WorldBossRankCell.csd,1,
worldBoss,WorldBossRankCell.csd,Text_total_point,总积分,,/_resourceNode/_nodeGuild/Image_bk_0/Text_total_point,79270e60918888f0a59cb2ecf786f0f2,worldBoss/WorldBossRankCell.csd,,
worldBoss,WorldBossRankNode.csd,Text_guild_rank_des,主公尚未加入军团,,/Panel_bk/_panelBase/Image_no_guild/Text_guild_rank_des,89d10baef0fb7b10077a4af4fb728281,worldBoss/WorldBossRankNode.csd,,
worldBoss,PopupWorldBossRobCell.csd,_textCondition,积分：,,/_resourceNode/_textCondition,e5d88948139f8cfcf9503e2d9b9f73ae,worldBoss/PopupWorldBossRobCell.csd,,
worldBoss,PopupWorldBossRobCell.csd,_textGuildName,三生三世十里桃,,/_resourceNode/Node_rank/_textGuildName,e5d88948139f8cfcf9503e2d9b9f73ae,worldBoss/PopupWorldBossRobCell.csd,1,
worldBoss,WorldBossAvatar.csd,_textUserName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textUserName,ebb455cb10c1a135b25fde88e362da6f,worldBoss/WorldBossAvatar.csd,1,
worldBoss,WorldBossAvatar.csd,_textOfficialName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textOfficialName,ebb455cb10c1a135b25fde88e362da6f,worldBoss/WorldBossAvatar.csd,1,
worldBoss,WorldBossAvatar.csd,_textBossName,玩家名称呵呵,,/Node_platform/_topNodeInfo/_textBossName,ebb455cb10c1a135b25fde88e362da6f,worldBoss/WorldBossAvatar.csd,1,
worldBoss,WorldBossView.csd,_textBossOpenTime,每日12:00，19:00开启活动,,/_panelDesign/_textBossOpenTime,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,1,
worldBoss,WorldBossView.csd,Text_45,军团参与人数越多奖励越丰富！,,/_panelDesign/_nodeReward/Text_45,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,,
worldBoss,WorldBossView.csd,_textBtnLeft,剩余3次,,/_panelDesign/NodeButton/_commonBtnLeft/_textBtnLeft,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,1,
worldBoss,WorldBossView.csd,_textBtnRight,剩余3次,,/_panelDesign/NodeButton/_commonBtnRight/_textBtnRight,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,1,
worldBoss,WorldBossView.csd,_textTimeDesc,活动结束倒计时：,,/_panelDesign/_nodeProcess/_textTimeDesc,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,1,
worldBoss,WorldBossView.csd,_textBossName,战神小吕布,,/_panelDesign/_nodeProcess/Image_9/_textBossName,0365b023a17114c090540d68c96446c2,worldBoss/WorldBossView.csd,1,
instrument,InstrumentDetailFeatureNode.csd,TextName,名称,,/PanelBg/TextName,ea8856c86c32706d7e139091c2b2f4f9,instrument/InstrumentDetailFeatureNode.csd,1,
instrument,InstrumentDetailFeatureNode.csd,TextUnlock,（神兵25阶后解锁）,,/PanelBg/TextUnlock,ea8856c86c32706d7e139091c2b2f4f9,instrument/InstrumentDetailFeatureNode.csd,,
instrument,InstrumentDetailBaseView.csd,_textName,名字,,/_panelDesign/Panel_2/Image_280/_textName,e064f7561b39790f6cebbdc9f604c564,instrument/InstrumentDetailBaseView.csd,1,
instrument,InstrumentDetailBaseView.csd,_textFrom,装备于XX,,/_panelDesign/Panel_2/Image_280/_textFrom,e064f7561b39790f6cebbdc9f604c564,instrument/InstrumentDetailBaseView.csd,1,
instrument,InstrumentDetailBaseView.csd,_textDetailName,名字,,/_panelDesign/Panel_5/Image_319/_textDetailName,e064f7561b39790f6cebbdc9f604c564,instrument/InstrumentDetailBaseView.csd,1,
instrument,InstrumentListCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,f627824dfc893bfd05bfa2fccd0ef08b,instrument/InstrumentListCell.csd,1,
instrument,InstrumentListCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,f627824dfc893bfd05bfa2fccd0ef08b,instrument/InstrumentListCell.csd,1,
instrument,InstrumentTrainAdvanceLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,da9408cd7be484956d2380602ed46e71,instrument/InstrumentTrainAdvanceLayer.csd,1,
instrument,InstrumentTrainAdvanceLayer.csd,TextLevel,进阶等级：,,/_panelDesign/Panel_2_0/Panel_156/TextLevel,da9408cd7be484956d2380602ed46e71,instrument/InstrumentTrainAdvanceLayer.csd,,
instrument,InstrumentTrainAdvanceLayer.csd,Text_1,专属神兵不足时可用万能神兵转化：,,/_panelDesign/Panel_2_0/_panelCost/_panelTip/Text_1,da9408cd7be484956d2380602ed46e71,instrument/InstrumentTrainAdvanceLayer.csd,,
instrument,PopupInstrumentDetail.csd,_textTitle,神兵详情,,/Panel_root/Image_bg_all/Image_1/_textTitle,54b920e800365e5916a4d7f572750f2f,instrument/PopupInstrumentDetail.csd,,
instrument,PopupInstrumentDetail.csd,_textPotential,品质 13,,/Panel_root/NodeHero/_textPotential,54b920e800365e5916a4d7f572750f2f,instrument/PopupInstrumentDetail.csd,1,
instrument,InstrumentDetailYokeNode.csd,_textName,名字+7,,/_panelBg/_textName,6236577e7e678fee116d4f30207cbc1b,instrument/InstrumentDetailYokeNode.csd,1,
instrument,InstrumentDetailYokeNode.csd,_textDes,名称,,/_panelBg/_textDes,6236577e7e678fee116d4f30207cbc1b,instrument/InstrumentDetailYokeNode.csd,1,
tower,FightButton.csd,Text,一级,,/Text,2cefb145f06947b5c3dbc0ff6348ca1d,tower/FightButton.csd,1,
tower,PopupTowerSurprise.csd,_textReward,获胜奖励,,/_panelBase/_textReward,d3b1a9bf3657be67b3e6a966e0cca651,tower/PopupTowerSurprise.csd,,
tower,PopupTowerSurprise.csd,_textTalk,爹爹，听说江东有人来给我提亲！！！给我提亲！！！给我提亲！！！,,/_panelBase/_imageTalkBG/_textTalk,d3b1a9bf3657be67b3e6a966e0cca651,tower/PopupTowerSurprise.csd,1,
tower,PopupTowerSurprise.csd,_textBoss,董卓 Lv.80,,/_panelBase/_imageNameBG/_textBoss,d3b1a9bf3657be67b3e6a966e0cca651,tower/PopupTowerSurprise.csd,1,
tower,TowerSweepNode.csd,_textTitle,第10次,,/_nodeBG/_textTitle,18e4314f9d6fbfa0f963791aa2b84e81,tower/TowerSweepNode.csd,1,
tower,PopupTowerRankNode.csd,_textName,安迪胡迪,,/_panelBase/_textName,78991b3a8f1403d2eea4355eaf9801f1,tower/PopupTowerRankNode.csd,1,
tower,PopupTowerRankNode.csd,_textRound,第45回,,/_panelBase/_textRound,78991b3a8f1403d2eea4355eaf9801f1,tower/PopupTowerRankNode.csd,1,
tower,TowerSweepBoxNode.csd,_textTitle,总计获得,,/_nodeBG2/_textTitle,9522e3b7e5e5ec1702634a7c1c454b90,tower/TowerSweepBoxNode.csd,1,
tower,PopupTowerSuperStage.csd,Text_12,推荐战力：,,/Text_12,915f97f7fa58076b61756b9cef127ce1,tower/PopupTowerSuperStage.csd,,
tower,PopupTowerSuperStage.csd,Text_12_0,剩余挑战次数：,,/Text_12_0,915f97f7fa58076b61756b9cef127ce1,tower/PopupTowerSuperStage.csd,,
tower,PopupTowerSuperStage.csd,Text_20,首通奖励,,/Image_29/Text_20,915f97f7fa58076b61756b9cef127ce1,tower/PopupTowerSuperStage.csd,,
tower,PopupTowerSuperStage.csd,Text_21,通关奖励,,/Image_29_0/Text_21,915f97f7fa58076b61756b9cef127ce1,tower/PopupTowerSuperStage.csd,,
tower,PopupTowerRank.csd,_textMyName,地面战神,,/_panelBase/NodeMyRank/_textMyName,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,1,
tower,PopupTowerRank.csd,_textMyChapter,第45回,,/_panelBase/NodeMyRank/_textMyChapter,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,1,
tower,PopupTowerRank.csd,titleCount,名次,,/_panelBase/_titleBG/titleCount,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,,
tower,PopupTowerRank.csd,titleName,名称,,/_panelBase/_titleBG/titleName,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,,
tower,PopupTowerRank.csd,titleChapter,关数,,/_panelBase/_titleBG/titleChapter,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,,
tower,PopupTowerRank.csd,titleStarCount,累计星数,,/_panelBase/_titleBG/titleStarCount,cd4205e15825035f1380ff04ea2826d7,tower/PopupTowerRank.csd,,
tower,PopupTowerSuperStageCell.csd,_textStageName,黄忠,,/_resourceNode/Node_2/_textStageName,8bbb8b97f467d95b941fe08b24c7b9d7,tower/PopupTowerSuperStageCell.csd,1,
tower,PopupTowerSuperStageCell.csd,_textOpen,通关黄忠开启,,/_resourceNode/Node_2/_textOpen,8bbb8b97f467d95b941fe08b24c7b9d7,tower/PopupTowerSuperStageCell.csd,1,
tower,PopupTowerChoose.csd,TextPass,通关条件：,,/PanelBase/TextPass,3a695bd3f85d5355dc9321b7590de00d,tower/PopupTowerChoose.csd,,
tower,PopupTowerChoose.csd,_textCondition,在6回合内获得胜利,,/PanelBase/_textCondition,3a695bd3f85d5355dc9321b7590de00d,tower/PopupTowerChoose.csd,1,
tower,PopupTowerChoose.csd,_textStageName,二十一关：盖世爱,,/PanelBase/Title_BG/_textStageName,3a695bd3f85d5355dc9321b7590de00d,tower/PopupTowerChoose.csd,1,
tower,TowerAvatarNode.csd,_stageName,董卓亲卫,,/_nodeInfo/Image_1/_stageName,c8105b2da14eaae27644d990ab1d5c90,tower/TowerAvatarNode.csd,1,
tower,TowerView.csd,TextHistoryStar,历史最高：,,/_panelDesign/Node_LeftTop/_imageInfoBG/TextHistoryStar,23b8bb879450185a61af2a95524413d1,tower/TowerView.csd,,
tower,TowerView.csd,TextChallengeCount,挑战次数：,,/_panelDesign/Node_LeftTop/_imageInfoBG/TextChallengeCount,23b8bb879450185a61af2a95524413d1,tower/TowerView.csd,,
tower,TowerView.csd,_textRecoverTitle,（回复时间：     ),,/_panelDesign/Node_LeftTop/_imageInfoBG/_textRecoverTitle,23b8bb879450185a61af2a95524413d1,tower/TowerView.csd,,
tower,TowerView.csd,Text6,本次挑战：,,/_panelDesign/Node_LeftTop/_imageInfoBG/Text6,23b8bb879450185a61af2a95524413d1,tower/TowerView.csd,,
tower,TowerView.csd,_textRecoverTime,29分38秒,,/_panelDesign/Node_LeftTop/_imageInfoBG/_textRecoverTitle/_textRecoverTime,23b8bb879450185a61af2a95524413d1,tower/TowerView.csd,1,
tower,TowerChooseCell.csd,TextPower,推荐战力：,,/NodeBG/TextPower,4f1dcd5acb138e56c2628065839388a0,tower/TowerChooseCell.csd,,
tower,TowerChooseCell.csd,Text_2,奖励：,,/NodeBG/TextBG/Text_2,4f1dcd5acb138e56c2628065839388a0,tower/TowerChooseCell.csd,,
tower,TowerChooseCell.csd,Text_2_0,奖励：,,/NodeBG/TextBG2/Text_2_0,4f1dcd5acb138e56c2628065839388a0,tower/TowerChooseCell.csd,,
activityguildsprint,ActivityGuildSprintItemCell.csd,_textGuildName,红将红将,,/_resourceNode/_textGuildName,5dafeccf15fb4f811811275e6dc6ad0e,activityguildsprint/ActivityGuildSprintItemCell.csd,1,
activityguildsprint,ActivityGuildSprintItemCell.csd,_textRank,第4—10名,,/_resourceNode/_textRank,5dafeccf15fb4f811811275e6dc6ad0e,activityguildsprint/ActivityGuildSprintItemCell.csd,1,
activityguildsprint,PopupGuildSprintRank.csd,_textRankTitle,结算时所在军团排名：,,/_panelBase/_textRankTitle,0c538eb379e3fa756fb234becb0ebfda,activityguildsprint/PopupGuildSprintRank.csd,,
activityguildsprint,PopupGuildSprintRank.csd,titleCount,名次,,/_panelBase/_titleBG/titleCount,0c538eb379e3fa756fb234becb0ebfda,activityguildsprint/PopupGuildSprintRank.csd,,
activityguildsprint,PopupGuildSprintRank.csd,titleName,军团,,/_panelBase/_titleBG/titleName,0c538eb379e3fa756fb234becb0ebfda,activityguildsprint/PopupGuildSprintRank.csd,,
activityguildsprint,PopupGuildSprintRank.csd,titleChapter,军团长,,/_panelBase/_titleBG/titleChapter,0c538eb379e3fa756fb234becb0ebfda,activityguildsprint/PopupGuildSprintRank.csd,,
activityguildsprint,ActivityGuildSprintView.csd,_textActTitle,群雄逐鹿  军团争霸,,/ResourceNode/_textActTitle,3cb87290a29520b7f1d23002f74146fe,activityguildsprint/ActivityGuildSprintView.csd,,
