﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
avatarShop,AvatarShopCellNode.csd,TextHeroName,名字,editor.horse.4,/Panel_Bg/TextHeroName,584fb73e1e57e0f3cc267fa09b9707ae,avatarShop/AvatarShopCellNode.csd
avatarShop,AvatarShopCellNode.csd,TextOr,或,editor.common.36,/Panel_Bg/Resource2/TextOr,584fb73e1e57e0f3cc267fa09b9707ae,avatarShop/AvatarShopCellNode.csd
avatarShop,AvatarShopView.csd,Text_43,变身卡商店剩余时间：,editor.avatarShop.1,/Node_Mid/Text_43,1f62ece87767488d348dbb9cb6951df8,avatarShop/AvatarShopView.csd
avatarShop,PopupAvatarShopBuyConfirm.csd,_textName,【黄月英变身卡】,,/_textName,25ca8a0c9e1a5fc2cc0cbf69c9544a46,avatarShop/PopupAvatarShopBuyConfirm.csd
avatarShop,PopupAvatarShopBuyConfirm.csd,_textDes,玩家等级到达60级以后可以使用变身卡,,/_textDes,25ca8a0c9e1a5fc2cc0cbf69c9544a46,avatarShop/PopupAvatarShopBuyConfirm.csd
cakeActivity,CakeActivityView.csd,_textCakeName,无双军团的蛋糕,,/_panelDesign/Mid_Node/Image_123/_textCakeName,c3d007b951a2bc12d3cb68ae7ead7cc9,cakeActivity/CakeActivityView.csd
cakeActivity,CakeActivityView.csd,_textCakeLevel,10级,,/_panelDesign/Mid_Node/Image_281/_textCakeLevel,c3d007b951a2bc12d3cb68ae7ead7cc9,cakeActivity/CakeActivityView.csd
cakeActivity,CakeRankNode.csd,TextGuildEmpty,暂无排名,editor.cakeActivity.1,/NodeGuild/TextGuildEmpty,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd
cakeActivity,CakeRankNode.csd,Text_21,军团排名,editor.cakeActivity.2,/NodeGuild/ImageBgGuild/Text_21,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd
cakeActivity,CakeRankNode.csd,TextLevelTitle,蛋糕等级,editor.cakeActivity.3,/NodeGuild/ImageBgGuild/TextLevelTitle,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd,,
cakeActivity,CakeRankNode.csd,TextPlayerEmpty,暂无排名,editor.cakeActivity.1,/NodePlayer/TextPlayerEmpty,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd
cakeActivity,CakeRankNode.csd,Text_21_1,我的排名,editor.cakeActivity.4,/NodePlayer/ImageBgPlayer/Text_21_1,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd
cakeActivity,CakeRankNode.csd,Text_21_0_0,累计功绩,editor.cakeActivity.5,/NodePlayer/ImageBgPlayer/Text_21_0_0,34debca32364bc9f3025dcfa2c2d17cd,cakeActivity/CakeRankNode.csd
cakeActivity,PopupCakeAwardPreview.csd,Text_115_0,蛋糕等级：,editor.cakeActivity.7,/Panel_center/Image_bk/Text_115_0,7c4436f3f50742068a0ec62fc0a9aa95,cakeActivity/PopupCakeAwardPreview.csd
cakeActivity,PopupCakeGet.csd,_textCountDownTitle,活动倒计时,editor.customactivity.5,/Image_39/Image_47/_textCountDownTitle,407fa9dc9c50ed15693ea71d476be922,cakeActivity/PopupCakeGet.csd
cakeActivity,PopupCakeGet.csd,Text_148_0,活动任务每日0点重置,editor.cakeActivity.6,/Image_40/_imageTip/Text_148_0,407fa9dc9c50ed15693ea71d476be922,cakeActivity/PopupCakeGet.csd
campRace,CampRaceChampionNode.csd,TextName,阿根达斯,,/TextName,82bef5aa6104f2effcee221193042e4e,campRace/CampRaceChampionNode.csd
campRace,CampRaceHeroIcon.csd,HeroName,荀彧+5,,/MoveNode/HeroName,a3750c53d21e8e3857cae246c211994d,campRace/CampRaceHeroIcon.csd
campRace,CampRacePlayerInfoNode.csd,TextTip,"您的对手没有决出胜负
请等待战斗结果",editor.campRace.8,/TextTip,9b003cf80e2e5a24063e480e2d6f7184,campRace/CampRacePlayerInfoNode.csd
campRace,CampRacePlayerInfoNode.csd,TextCount,胜1场,,/ImageBg/TextCount,9b003cf80e2e5a24063e480e2d6f7184,campRace/CampRacePlayerInfoNode.csd
campRace,CampRacePlayOff.csd,_textChampionTip,"其他阵营的比赛还在进行中
请等待片刻",,/_textChampionTip,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,_textTip,拖动武将即时调整站位,editor.singleRace.3,/_panelDesign/_nodeMid/_textTip,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,_textRound,第3场,,/_panelDesign/_nodeMid/ImageOpenBG/_textRound,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,TextOpenTitle1,开战,editor.campRace.1,/_panelDesign/_nodeMid/ImageOpenBG/TextOpenTitle1,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,TextOpenTitle2,倒计时,editor.campRace.2,/_panelDesign/_nodeMid/ImageOpenBG/TextOpenTitle2,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,一,editor.teamSuggest.4,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos1/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,四,editor.teamSuggest.1,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos4/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,五,editor.teamSuggest.2,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos5/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,二,editor.teamSuggest.5,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos2/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,三,editor.teamSuggest.6,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos3/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,六,editor.teamSuggest.3,/_panelDesign/_nodeMid/_panelPlayer1/ImageKnightPos6/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,一,editor.teamSuggest.4,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos1/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,四,editor.teamSuggest.1,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos4/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,五,editor.teamSuggest.2,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos5/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,二,editor.teamSuggest.5,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos2/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,三,editor.teamSuggest.6,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos3/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePlayOff.csd,Text_5,六,editor.teamSuggest.3,/_panelDesign/_nodeMid/_panelPlayer2/ImageKnightPos6/Image_8/Text_5,7a15619e52bedfa301fd8b54de05fa96,campRace/CampRacePlayOff.csd
campRace,CampRacePreDetailNode.csd,_textRank,第4名,,/_textRank,b86037757fe7c5495b77ec4909b70b83,campRace/CampRacePreDetailNode.csd
campRace,CampRacePreDetailNode.csd,_textPlayerName,萌萌萌萌怪怪怪+5,,/_textPlayerName,b86037757fe7c5495b77ec4909b70b83,campRace/CampRacePreDetailNode.csd
campRace,CampRacePreDetailNode.csd,_textPower,123456万,,/_textPower,b86037757fe7c5495b77ec4909b70b83,campRace/CampRacePreDetailNode.csd
campRace,CampRacePreMatch.csd,Text_33,拖动头像即时调整站位,editor.campRace.3,/_panelDesign/Text_33,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,_textRound,第4场,,/_panelDesign/ImageOpenBG/_textRound,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,_textPreMatchFinish,"本阵营预赛已结束
请等待其它阵营",editor.campRace.4,/_panelDesign/ImageOpenBG/_textPreMatchFinish,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,TextOpenCount,开战 ,editor.campRace.5,/_panelDesign/ImageOpenBG/_nodeCountTitle/TextOpenCount,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,TextOpenCount1,倒计时,editor.campRace.2,/_panelDesign/ImageOpenBG/_nodeCountTitle/TextOpenCount1,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,TextOpenCount,本场轮空,editor.campRace.6,/_panelDesign/ImageOpenBG/_nodeNoEnemyTitle/TextOpenCount,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRacePreMatch.csd,TextEnemyTitle,下一场倒计时,editor.campRace.7,/_panelDesign/_nodeNoEnemy/TextEnemyTitle,590a248b770652cf37014d58ee99a2d5,campRace/CampRacePreMatch.csd
campRace,CampRaceRankCell.csd,_textName,散人联盟,,/_panelBase/_textName,99f1b6a8619f34f196e86bb59c527541,campRace/CampRaceRankCell.csd
campRace,CampRaceRankNode.csd,TextMyName,散人联盟,,/NodeMyRank/TextMyName,4dfc6ebe7934295a34315fbf6b993569,campRace/CampRaceRankNode.csd
campRace,CampRaceSignin.csd,_textDirTitle,分配至阵营,editor.campRace.9,/_panelDesign/ImageSignBG/_textDirTitle,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd
campRace,CampRaceSignin.csd,_textCountTitle,报名剩余时间,,/_panelDesign/ImageSignBG/_textCountTitle,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd
campRace,CampRaceSignin.csd,_textDetail,系统已根据您的常用阵容把您分配至魏国阵营战区,,/_panelDesign/Node_50/_textDetail,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd
campRace,CampRaceSignin.csd,TextName,名字是七个字好,,/_panelDesign/_nodeWinner/_nodeWinner1/TextName,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd,,
campRace,CampRaceSignin.csd,TextName,名字是七个字好,,/_panelDesign/_nodeWinner/_nodeWinner2/TextName,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd,,
campRace,CampRaceSignin.csd,TextName,名字是七个字好,,/_panelDesign/_nodeWinner/_nodeWinner3/TextName,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd,,
campRace,CampRaceSignin.csd,TextName,名字是七个字好,,/_panelDesign/_nodeWinner/_nodeWinner4/TextName,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd,,
campRace,CampRaceSignin.csd,Text_88,下届阵营竞技开启倒计时：,editor.campRace.10,/_panelDesign/_nodeWinner/ImageDown/Text_88,9971a6695b16ff82286216a001afd0f8,campRace/CampRaceSignin.csd
campRace,CampRaceVSNode.csd,TextName,阿根达斯,,/TextName,2803e838fec0fc7349dc93ab061b4ede,campRace/CampRaceVSNode.csd
campRace,PopupCampMap.csd,_textState,决赛进行中,,/ImageBG/Image_30/_textState,695cbb57e56e122da445a3ea5f99d56d,campRace/PopupCampMap.csd
campRace,ReplayVSNode.csd,TextCampCount,第一场,,/TextCampCount,5548dcc7f60705e2ffd62d52b2a5f00d,campRace/ReplayVSNode.csd
campRace,ReplayVSNode.csd,TextName,麻辣抗把子,,/NodeUp/ImageNameBG/TextName,5548dcc7f60705e2ffd62d52b2a5f00d,campRace/ReplayVSNode.csd
campRace,ReplayVSNode.csd,TextPower,14278万,,/NodeUp/ImagePowerBG/TextPower,5548dcc7f60705e2ffd62d52b2a5f00d,campRace/ReplayVSNode.csd
campRace,ReplayVSNode.csd,TextName,麻辣抗把子,,/NodeDown/ImageNameBG/TextName,5548dcc7f60705e2ffd62d52b2a5f00d,campRace/ReplayVSNode.csd
campRace,ReplayVSNode.csd,TextPower,14278万,,/NodeDown/ImagePowerBG/TextPower,5548dcc7f60705e2ffd62d52b2a5f00d,campRace/ReplayVSNode.csd
carnivalActivity,CarnivalActivityExchangeCell.csd,_textTaskDes,限时元宝兑换,,/_resourceNode/_textTaskDes,45eeb118cde34e6415aaa6360d5bdcb6,carnivalActivity/CarnivalActivityExchangeCell.csd
carnivalActivity,CarnivalActivityExchangeCell.csd,_textDiscount,5.5折,,/_resourceNode/_imageDiscount/_textDiscount,45eeb118cde34e6415aaa6360d5bdcb6,carnivalActivity/CarnivalActivityExchangeCell.csd
carnivalActivity,CarnivalActivityIntroLayer.csd,_countdownText,活动开始时间:,editor.carnivalActivity.1,/ResourceNode/_otherClient/_countdownText,d75518c1649df4c3338c655944b6936d,carnivalActivity/CarnivalActivityIntroLayer.csd
carnivalActivity,CarnivalActivityIntroTitleNode.csd,Text,宗清一下,,/_resourceNode/Text,3b767e2e027c98711f0c85db4cafaa25,carnivalActivity/CarnivalActivityIntroTitleNode.csd
carnivalActivity,CarnivalActivityRechargeTaskItemCell.csd,_textTaskDes,活动期间累计充值,,/_resourceNode/_textTaskDes,cae61096b43b60d7eb7b16fcf142aa07,carnivalActivity/CarnivalActivityRechargeTaskItemCell.csd
carnivalActivity,CarnivalActivitySingleRechargeItemCell.csd,_textTaskDes,活动期间累计充值,,/_resourceNode/_textTaskDes,838af3be79399aa6e4e1b889b9e42df4,carnivalActivity/CarnivalActivitySingleRechargeItemCell.csd
carnivalActivity,CarnivalActivityTab.csd,Text_desc,登陆豪礼,,/ScrollViewTab/CommonTabGroup/Panel_tab/Text_desc,d5bffd7a08b1202a213fdb68ff70dc26,carnivalActivity/CarnivalActivityTab.csd
carnivalActivity,CarnivalActivityTaskCell.csd,_textTaskDes,活动期间累计充值,,/_resourceNode/_textTaskDes,4ed54079927f2e5967d0b544b594cc50,carnivalActivity/CarnivalActivityTaskCell.csd
carnivalActivity,PopupCarnivalActivity.csd,_countdownText,活动开始时间,,/_resourceNode/_resourceNode1/_countdownText,a19da428ec4625477adc548f274d7ff5,carnivalActivity/PopupCarnivalActivity.csd
carnivalActivity,PopupCarnivalActivity.csd,_tips,适度游戏，理性消费,editor.vip.6,/_resourceNode/_resourceNode1/_tips,a19da428ec4625477adc548f274d7ff5,carnivalActivity/PopupCarnivalActivity.csd,,
challenge,ChallengeCell.csd,_textDesc,冲竞技场排名，养最强神将,,/_panelBase/_imageChallenge/_textDesc,9a396589dcfaf85518520fcc4fc34f73,challenge/ChallengeCell.csd
challenge,ChallengeCell.csd,_textTip,35级解锁,,/_panelBase/_imageCover/_textTip,9a396589dcfaf85518520fcc4fc34f73,challenge/ChallengeCell.csd
chapter,ChapterBox.csd,_chapterName,通关第40回可领,,/_resourceNode/_chapterName,9695cc5666a7d42916c57cd5c9b8ef7a,chapter/ChapterBox.csd
chapter,ChapterCity.csd,_chapterName,桃园结义,,/_chapterName,9e77e61fc96678f9e4d5e3ed8ae417b5,chapter/ChapterCity.csd
chapter,ChapterCity.csd,_number,第1回,,/_nodeStatic/_numberBG/_number,9e77e61fc96678f9e4d5e3ed8ae417b5,chapter/ChapterCity.csd
chapter,ChapterCity.csd,_closeText,通关后开启,editor.chapter.5,/_nodeStatic/_closeBG/_closeText,9e77e61fc96678f9e4d5e3ed8ae417b5,chapter/ChapterCity.csd
chapter,ChapterCity.csd,_bossName,张让,,/_nodeStatic/_panelBoss/_bossName,9e77e61fc96678f9e4d5e3ed8ae417b5,chapter/ChapterCity.csd
chapter,ChapterCity.csd,_bossCome,入侵,,/_nodeStatic/_panelBoss/_bossCome,9e77e61fc96678f9e4d5e3ed8ae417b5,chapter/ChapterCity.csd
chapter,ChapterGeneralIcon.csd,_stageName,董卓亲卫,,/_nodeInfo/_stageName,91d38e7da09aa442149ae4fefed2af58,chapter/ChapterGeneralIcon.csd
chapter,ChapterView.csd,_textType1,主线副本,editor.chapter.1,/Node_Type/_checkType1/_textType1,3d0a565774469a6fcf4a468b69dd3dbb,chapter/ChapterView.csd
chapter,ChapterView.csd,_textType3,名将副本,editor.chapter.2,/Node_Type/_checkType3/_textType3,3d0a565774469a6fcf4a468b69dd3dbb,chapter/ChapterView.csd
chapter,ChapterView.csd,_textType2,精英副本,editor.chapter.3,/Node_Type/_checkType2/_textType2,3d0a565774469a6fcf4a468b69dd3dbb,chapter/ChapterView.csd
chapter,ChapterView.csd,Text1,今日可挑战次数：,editor.chapter.4,/_nodeFamous/ImageCountBG/Text1,3d0a565774469a6fcf4a468b69dd3dbb,chapter/ChapterView.csd
chapter,PopupBossNode.csd,_txtChapterName,火烧洛阳,,/_nodeUI/_txtChapterName,42066e66b521c6fd46dc52924bb66988,chapter/PopupBossNode.csd
chapter,PopupBossNode.csd,_bossName,于吉入侵,,/_nodeUI/_imageBossBG/_bossName,42066e66b521c6fd46dc52924bb66988,chapter/PopupBossNode.csd
chapter,PopupBossNode.csd,_txtChapter,第四回,,/_nodeUI/_imageChapterBG/_txtChapter,42066e66b521c6fd46dc52924bb66988,chapter/PopupBossNode.csd
chapter,PopupBossNode2.csd,_textChapter,"第15章
帝都许昌中",,/_textChapter,ded3a773d1c715e55429604dbb4752d9,chapter/PopupBossNode2.csd
chapter,PopupBossNode2.csd,_textEnemyName,关羽入侵啊,,/_textEnemyName,ded3a773d1c715e55429604dbb4752d9,chapter/PopupBossNode2.csd
chapter,PopupGeneralDetail.csd,_textDetail,吕布趁着董卓上朝，窥视貂蝉，并邀貂蝉到凤仪亭相会，貂蝉向,,/_panelBase/_panelBG/_textDetail,03f0cbffc0f1e78b0c6e07538476e6b3,chapter/PopupGeneralDetail.csd
chapter,PopupGeneralDetail.csd,_textOpenInfo,通关xxx后开启,,/_panelBase/_panelBG/_textOpenInfo,03f0cbffc0f1e78b0c6e07538476e6b3,chapter/PopupGeneralDetail.csd
chapter,PopupGeneralDetail.csd,TextDrop,通关奖励,editor.tower.5,/_panelBase/_panelBG/Panel_Rewards/TextDrop,03f0cbffc0f1e78b0c6e07538476e6b3,chapter/PopupGeneralDetail.csd
chat,ChatCopyNode.csd,Text_1,复制,editor.chat.21,/_resourceNode/_imageBg/Text_1,ab1250000eb18a5a9ef877ff7074f79f,chat/ChatCopyNode.csd
chat,ChatMainView.csd,Text_desc,综合,,/_panelTouch/_panelRoot/_nodeTab/Panel_tab/Text_desc,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,该频道无法发言，请切换至其他频道,editor.chat.10,/_panelTouch/_panelRoot/_nodeHint5/Image_style1/Text_system,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,请选择一位主公进行私聊,editor.chat.11,/_panelTouch/_panelRoot/_nodeHint2/Image_style1/Text_system,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,主公目前还没有军团,editor.chat.12,/_panelTouch/_panelRoot/_nodeHint3/Image_style1/Text_system,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,当前没有队伍！,editor.chat.14,/_panelTouch/_panelRoot/_nodeHint6/Image_style1/Text_system,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_system,周四19:30-22:00开启,editor.chat.25,/_panelTouch/_panelRoot/_nodeHint7/Image_style1/Text_system,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd,,
chat,ChatMainView.csd,textLabel,点击输入内容,editor.chat.16,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeBottom/ImageInputBg/textLabel,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMainView.csd,Text_3,按住说话,editor.chat.17,/_panelTouch/_panelRoot/_nodeSendMsg/_nodeVoice/_buttonRecord/Text_3,423df6ed93bbb5d80be73a55be6816cd,chat/ChatMainView.csd
chat,ChatMsgItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,26a85e3be2434bc2e83601bdb4bf2307,chat/ChatMsgItemCell.csd
chat,ChatMsgRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,185efc6c28863a1053b7f76b6eafd18b,chat/ChatMsgRightItemCell.csd
chat,ChatPrivateChatView.csd,_textEmptyListHint,暂无私聊列表,editor.chat.18,/_textEmptyListHint,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd
chat,ChatPrivateChatView.csd,Text,清空列表,editor.chat.19,/_imageTopBarShade/_nodeClear/Text,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd
chat,ChatPrivateChatView.csd,Text,返回列表,editor.chat.24,/_imageTopBarShade/_nodeReturn/Text,5b8de8bcde1ecd3929a1cabd9321e508,chat/ChatPrivateChatView.csd
chat,ChatPrivateMsgItemCell.csd,_textPlayerName,董,,/_resourceNode/Panel_trim/_scrollView/_textPlayerName,25b1681c4e5d0607e94f0ab89c7b07ce,chat/ChatPrivateMsgItemCell.csd
chat,ChatPrivateMsgItemCell.csd,Text,删除,editor.chat.1,/_resourceNode/Panel_trim/_scrollView/_commonButtonSmallNormal2/Text,25b1681c4e5d0607e94f0ab89c7b07ce,chat/ChatPrivateMsgItemCell.csd
chat,ChatUnReadMsgNode.csd,TextUnReadMsgNum,未读信息23条,,/ImageUnReadMsgNum/TextUnReadMsgNum,a4c8388123409375a3ce2c286c0ea62b,chat/ChatUnReadMsgNode.csd
chat,ChatVoiceItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,59261a862e1c23e1af9a9ea1c00b3043,chat/ChatVoiceItemCell.csd
chat,ChatVoiceRightItemCell.csd,_textPlayerName,赵日天,,/_resourceNode/_textPlayerName,3de765aed1b58c3689321083b501e22e,chat/ChatVoiceRightItemCell.csd
chat,ChatVoiceView.csd,_textHint,"手指滑开
取消发送",editor.chat.22,/_resourceNode/_panelDesign/_imageRoot/_textHint,e81a60ba83917c12994ada1ac59f99b2,chat/ChatVoiceView.csd
chat,ChatVoiceView.csd,_textHint2,"松开手指
取消发送",editor.chat.23,/_resourceNode/_panelDesign/_imageRoot/_textHint2,e81a60ba83917c12994ada1ac59f99b2,chat/ChatVoiceView.csd
chat,PopupChatSetting.csd,Text_18,主界面消息框提示：,editor.chat.2,/_resourceNode/Text_18,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_18,自动播放语音：,editor.chat.3,/_resourceNode/Text_18,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,系统,editor.chat.4,/_resourceNode/Node_check1/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,世界,editor.chat.5,/_resourceNode/Node_check1_0/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
chat,PopupChatSetting.csd,Text_desc,军团,editor.guildAnswer.8,/_resourceNode/Node_check1_1/Text_desc,3c31cce3e9ead90069ba3a83095cbbac,chat/PopupChatSetting.csd
